Season,LactationStage,Parity,MilkYield,pH,EC,SCC,Stage
,,4th and above,,6.815,6.133,5.953,Subclinical
,,4th and above,,7.821,5.11,3.749,Subclinical
,,4th and above,,5.564,3.972,2.592,Subclinical
,,4th and above,,6.767,5.51,4.995,Subclinical
,,4th and above,,6.443,6.112,5.602,Subclinical
,,4th and above,,7.807,5.125,5.252,Subclinical
,,4th and above,,7.595,5.409,1.28,Subclinical
,,4th and above,,6.776,5.69,5.815,Subclinical
,,4th and above,,7.161,4.044,1.174,Subclinical
,,4th and above,,7.13,5.337,6.246,Subclinical
,,4th and above,,6.63,5.124,4.053,Subclinical
,,4th and above,,5.872,3.175,1.1,Subclinical
,,4th and above,,6.917,4.617,0.841,Subclinical
,,4th and above,,7.327,5.006,4.742,Subclinical
,,4th and above,,8.0,4.325,1.906,Subclinical
,,4th and above,,6.572,5.742,2.737,Subclinical
,,4th and above,,8.0,5.746,5.293,Subclinical
,,4th and above,,6.582,4.588,4.597,Subclinical
,,4th and above,,5.798,4.737,2.656,Subclinical
,,4th and above,,6.074,6.225,6.483,Subclinical
,,4th and above,,7.312,5.859,3.377,Subclinical
,,4th and above,,8.0,4.057,1.319,Subclinical
,,4th and above,,6.347,5.112,4.28,Subclinical
,,4th and above,,6.61,4.859,2.145,Subclinical
,,4th and above,,5.5,4.808,4.279,Subclinical
,,4th and above,,8.0,5.046,5.152,Subclinical
,,4th and above,,6.505,5.552,6.242,Subclinical
,,4th and above,,6.95,4.802,4.908,Subclinical
,,4th and above,,7.342,4.756,1.576,Subclinical
,,4th and above,,6.5,5.749,6.768,Subclinical
,,4th and above,,5.759,3.794,3.393,Subclinical
,,4th and above,,5.738,4.812,2.442,Subclinical
,,4th and above,,8.0,5.071,5.852,Subclinical
,,4th and above,,6.926,5.154,1.279,Subclinical
,,4th and above,,5.5,3.961,2.037,Subclinical
,,4th and above,,5.747,3.837,2.434,Subclinical
,,4th and above,,7.267,5.059,5.149,Subclinical
,,4th and above,,5.703,4.267,4.757,Subclinical
,,4th and above,,6.821,5.033,7.241,Subclinical
,,4th and above,,5.501,4.888,5.839,Subclinical
,,4th and above,,6.468,5.333,2.95,Subclinical
,,4th and above,,6.142,4.906,4.722,Subclinical
,,4th and above,,7.769,6.316,6.216,Subclinical
,,4th and above,,7.834,5.172,5.619,Subclinical
,,4th and above,,6.947,5.281,4.972,Subclinical
,,4th and above,,5.5,3.634,1.341,Subclinical
,,4th and above,,5.5,4.8,4.495,Subclinical
,,4th and above,,7.054,4.367,4.767,Subclinical
,,4th and above,,8.0,5.792,6.266,Subclinical
,,4th and above,,6.942,5.331,4.272,Subclinical
,,4th and above,,6.729,5.472,8.055,Subclinical
,,4th and above,,5.5,4.336,0.749,Subclinical
,,4th and above,,7.297,6.135,1.486,Clinical
,,4th and above,,7.125,8.002,76.345,Clinical
,,4th and above,,7.047,6.284,65.347,Clinical
,,4th and above,,6.853,5.011,0.551,Clinical
,,4th and above,,6.8,4.584,28.501,Clinical
,,4th and above,,7.112,6.776,45.192,Clinical
,,4th and above,,7.104,5.199,9.972,Clinical
,,4th and above,,7.045,6.135,38.179,Clinical
,,4th and above,,6.985,5.214,87.196,Clinical
,,4th and above,,7.173,6.754,37.028,Clinical
,,4th and above,,6.929,5.271,22.496,Clinical
,,4th and above,,6.672,2.782,0.0,Clinical
,,4th and above,,7.047,5.591,55.885,Clinical
,,4th and above,,6.743,3.922,26.71,Clinical
,,4th and above,,7.034,6.745,86.835,Clinical
,,4th and above,,6.885,5.144,7.14,Clinical
,,4th and above,,6.658,4.082,13.66,Clinical
,,4th and above,,7.107,6.732,32.616,Clinical
,,4th and above,,6.892,6.635,25.584,Clinical
,,4th and above,,7.063,6.08,63.403,Clinical
,,4th and above,,7.185,4.966,0.0,Clinical
,,4th and above,,7.114,6.025,19.785,Clinical
,,4th and above,,7.193,6.584,41.08,Clinical
,,4th and above,,7.15,5.825,62.931,Clinical
,,4th and above,,6.868,5.892,57.318,Clinical
,,4th and above,,6.762,4.429,26.365,Clinical
,,4th and above,,7.218,6.293,19.01,Clinical
,,4th and above,,7.182,7.612,29.541,Clinical
,,4th and above,,6.793,5.153,26.537,Clinical
,,4th and above,,6.956,6.24,15.369,Clinical
,,4th and above,,6.629,3.854,0.0,Clinical
,,4th and above,,6.96,4.286,0.0,Clinical
,,4th and above,,6.917,6.331,60.838,Clinical
,,4th and above,,7.224,5.623,0.0,Clinical
,,4th and above,,7.099,6.72,49.891,Clinical
,,4th and above,,6.647,3.446,0.0,Clinical
,,4th and above,,7.098,6.855,46.204,Clinical
,,4th and above,,7.07,6.02,44.974,Clinical
,,4th and above,,7.066,5.988,22.822,Clinical
,,4th and above,,7.025,6.283,39.065,Clinical
,,4th and above,,7.079,7.401,57.282,Clinical
,,4th and above,,6.893,6.227,0.0,Clinical
,,4th and above,,6.815,5.353,27.401,Clinical
,,4th and above,,6.786,4.475,0.0,Clinical
,,4th and above,,6.922,6.399,49.513,Clinical
,,4th and above,,7.007,5.112,0.0,Clinical
,,4th and above,,7.266,7.286,35.855,Clinical
,,4th and above,,7.14,6.112,25.282,Clinical
,,4th and above,,7.088,5.204,9.071,Clinical
,,4th and above,,7.032,5.255,32.092,Clinical
,,4th and above,,7.346,6.14,0.0,Clinical
,,4th and above,,6.65,4.222,0.0,Clinical
,,4th and above,,7.047,5.99,0.0,Clinical
,,4th and above,,6.683,4.824,8.769,Clinical
,,4th and above,,6.933,3.652,1.147,Clinical
,,4th and above,,7.239,6.851,25.487,Clinical
,,4th and above,,7.018,4.276,25.318,Clinical
,,4th and above,,7.025,3.869,0.0,Clinical
,,4th and above,,7.093,5.66,17.847,Clinical
,,4th and above,,6.79,5.506,3.091,Clinical
,,4th and above,,6.622,3.883,12.333,Clinical
,,4th and above,,6.94,7.316,57.881,Clinical
,,4th and above,,7.071,5.797,24.411,Clinical
,,4th and above,,6.963,5.211,27.387,Clinical
,,4th and above,,6.842,3.937,0.0,Clinical
,,4th and above,,7.378,7.634,65.67,Clinical
,,4th and above,,6.82,5.677,18.216,Clinical
,,4th and above,,7.049,4.805,13.711,Clinical
,,4th and above,,6.934,4.609,22.141,Clinical
,,4th and above,,6.733,5.296,29.258,Clinical
,,4th and above,,6.852,4.248,0.0,Clinical
,,4th and above,,7.061,5.733,34.641,Clinical
,,4th and above,,7.327,6.334,0.0,Clinical
,,4th and above,,7.159,8.061,71.573,Clinical
,,4th and above,,6.814,4.856,0.0,Clinical
,,4th and above,,7.126,4.688,2.428,Clinical
,,4th and above,,6.829,5.18,4.871,Clinical
,,4th and above,,7.042,5.851,4.094,Clinical
,,4th and above,,7.123,6.073,8.581,Clinical
,,4th and above,,7.413,7.706,56.881,Clinical
,,4th and above,,7.265,8.622,69.557,Clinical
,,4th and above,,7.073,4.881,8.252,Clinical
,,4th and above,,6.974,5.776,31.926,Clinical
,,4th and above,,7.111,6.336,7.521,Clinical
,,4th and above,,6.841,4.502,0.0,Clinical
,,4th and above,,7.199,5.16,9.494,Clinical
,,4th and above,,7.182,6.02,41.31,Clinical
,,4th and above,,6.985,5.893,21.187,Clinical
,,4th and above,,7.13,4.496,0.0,Clinical
,,4th and above,,7.063,6.478,70.382,Clinical
,,4th and above,,6.94,7.036,28.837,Clinical
,,4th and above,,7.249,7.467,33.804,Clinical
,,4th and above,,7.065,5.859,41.02,Clinical
,,4th and above,,6.97,5.233,46.795,Clinical
,,4th and above,,6.992,6.53,31.374,Clinical
,,4th and above,,7.31,6.088,19.682,Clinical
,,4th and above,,7.284,6.244,71.968,Clinical
,,4th and above,,7.171,6.135,0.0,Clinical
,,4th and above,,7.007,5.806,51.707,Clinical
,,4th and above,,7.296,6.029,50.624,Clinical
,,,0-4,7.013,4.994,3.115,Healthy
,,,0-4,5.551,4.105,0.0,Healthy
,,,0-4,6.491,4.782,2.477,Healthy
,,,0-4,7.22,4.842,1.435,Healthy
,,,0-4,5.5,4.088,0.55,Healthy
,,,0-4,6.072,3.814,0.0,Healthy
,,,0-4,6.495,4.687,2.204,Healthy
,,,0-4,7.468,4.507,2.551,Healthy
,,,0-4,6.626,4.742,1.834,Healthy
,,,0-4,7.179,4.813,1.863,Healthy
,,,0-4,6.594,4.444,1.99,Healthy
,,,0-4,5.963,4.288,1.521,Healthy
,,,0-4,6.618,4.939,3.168,Healthy
,,,0-4,6.596,4.585,2.108,Healthy
,,,0-4,6.818,4.037,0.618,Healthy
,,,0-4,5.798,4.63,1.794,Healthy
,,,0-4,6.496,4.758,2.525,Healthy
,,,0-4,5.991,4.285,0.943,Healthy
,,,0-4,5.658,3.978,0.425,Healthy
,,,0-4,6.538,4.044,1.738,Healthy
,,,0-4,6.545,4.512,2.043,Healthy
,,,0-4,6.174,4.51,1.378,Healthy
,,,0-4,6.116,4.526,2.867,Healthy
,,,0-4,6.991,4.94,2.203,Healthy
,,,0-4,5.737,4.674,3.54,Healthy
,,,0-4,7.433,4.709,1.325,Healthy
,,,0-4,6.025,3.803,0.203,Healthy
,,,0-4,7.467,4.781,2.618,Healthy
,,,0-4,7.343,4.657,3.731,Healthy
,,,0-4,7.676,4.857,2.101,Healthy
,,,0-4,6.977,4.546,0.942,Healthy
,,,0-4,7.292,5.135,3.156,Healthy
,,,0-4,5.918,3.904,0.552,Healthy
,,,0-4,6.33,4.321,2.135,Healthy
,,,0-4,6.996,5.081,2.103,Healthy
,,,0-4,6.415,4.687,2.398,Healthy
,,,0-4,7.427,4.939,4.137,Healthy
,,,0-4,6.892,4.947,2.358,Healthy
,,,0-4,6.608,4.802,3.566,Healthy
,,,0-4,6.994,4.633,3.113,Healthy
,,,0-4,5.5,3.669,0.48,Healthy
,,,0-4,6.608,4.708,2.163,Healthy
,,,0-4,6.908,4.379,1.975,Healthy
,,,0-4,7.137,5.082,4.499,Healthy
,,,0-4,6.732,4.65,0.816,Healthy
,,,0-4,6.313,4.36,2.23,Healthy
,,,0-4,6.27,4.648,1.946,Healthy
,,,0-4,6.504,4.563,1.509,Healthy
,,,0-4,6.368,3.917,0.362,Healthy
,,,0-4,6.341,4.271,1.563,Healthy
,,,0-4,6.956,4.716,2.965,Healthy
,,,0-4,6.911,4.539,1.466,Healthy
,,,0-4,6.769,4.755,3.33,Healthy
,,,0-4,7.243,4.58,1.88,Healthy
,,,0-4,6.962,4.974,3.417,Healthy
,,,0-4,6.566,4.124,0.196,Healthy
,,,0-4,6.747,4.676,1.204,Healthy
,,,0-4,6.624,4.722,1.231,Healthy
,,,0-4,7.197,4.614,3.012,Healthy
,,,0-4,6.312,4.105,0.548,Healthy
,,,0-4,6.549,4.383,1.309,Healthy
,,,0-4,6.78,4.531,1.745,Healthy
,,,0-4,5.677,4.316,1.151,Healthy
,,,0-4,7.47,4.537,0.484,Healthy
,,,0-4,6.934,4.743,1.431,Healthy
,,,0-4,5.774,4.701,3.092,Healthy
,,,0-4,5.5,3.909,1.691,Healthy
,,,0-4,6.343,4.28,1.027,Healthy
,,,0-4,5.995,3.786,1.082,Healthy
,,,0-4,5.605,4.247,1.778,Healthy
,,,0-4,5.816,3.962,1.521,Healthy
,,,0-4,6.888,4.432,2.573,Healthy
,,,0-4,7.252,4.831,1.733,Healthy
,,,0-4,6.377,4.529,1.586,Healthy
,,,0-4,7.107,4.229,0.087,Healthy
,,,0-4,6.698,4.404,1.046,Healthy
,,,0-4,5.645,4.191,0.935,Healthy
,,,0-4,6.953,4.665,1.976,Healthy
,,,0-4,7.236,4.341,1.925,Healthy
,,,0-4,5.698,3.947,0.0,Healthy
,,,0-4,7.022,4.648,2.048,Healthy
,,,0-4,6.002,4.219,0.48,Healthy
,,,0-4,6.807,4.289,2.388,Healthy
,,,0-4,5.695,3.956,1.857,Healthy
,,,0-4,6.365,4.035,0.957,Healthy
,,,0-4,6.343,4.174,0.182,Healthy
,,,0-4,8.0,4.967,1.31,Healthy
,,,0-4,7.407,4.99,2.167,Healthy
,,,0-4,6.096,4.55,1.537,Healthy
,,,0-4,5.56,4.703,1.603,Healthy
,,,0-4,7.408,5.195,2.374,Healthy
,,,0-4,7.158,4.516,0.351,Healthy
,,,0-4,6.371,4.561,1.43,Healthy
,,,0-4,6.434,4.812,2.37,Healthy
,,,0-4,6.145,4.575,1.944,Healthy
,,,0-4,5.5,4.174,1.192,Healthy
,,,0-4,6.611,4.797,1.752,Healthy
,,,0-4,6.782,4.104,1.3,Healthy
,,,0-4,7.655,4.585,1.432,Healthy
,,,0-4,6.217,4.425,0.672,Healthy
,,,0-4,7.113,6.526,6.846,Subclinical
,,,0-4,5.537,4.864,5.241,Subclinical
,,,0-4,7.408,6.221,5.868,Subclinical
,,,0-4,7.553,8.53,6.078,Subclinical
,,,0-4,7.586,5.8,4.632,Subclinical
,,,0-4,5.704,3.298,0.0,Subclinical
,,,0-4,6.476,3.092,0.293,Subclinical
,,,0-4,6.518,4.787,0.0,Subclinical
,,,0-4,5.769,4.267,0.71,Subclinical
,,,0-4,7.584,6.226,6.794,Subclinical
,,,0-4,7.826,5.775,3.683,Subclinical
,,,0-4,7.438,6.445,5.235,Subclinical
,,,0-4,7.812,5.893,5.18,Subclinical
,,,0-4,6.825,3.73,2.354,Subclinical
,,,0-4,7.816,6.803,6.277,Subclinical
,,,0-4,6.694,5.318,5.736,Subclinical
,,,0-4,7.249,5.062,4.65,Subclinical
,,,0-4,7.156,4.021,3.013,Subclinical
,,,0-4,5.5,3.823,3.273,Subclinical
,,,0-4,7.348,5.093,4.684,Subclinical
,,,0-4,7.835,8.161,7.79,Subclinical
,,,0-4,6.91,6.649,2.376,Subclinical
,,,0-4,6.577,6.565,7.71,Subclinical
,,,0-4,7.076,3.24,1.555,Subclinical
,,,0-4,6.385,4.953,1.708,Subclinical
,,,0-4,6.071,1.281,1.716,Subclinical
,,,0-4,6.522,4.876,3.464,Subclinical
,,,0-4,6.041,2.356,0.0,Subclinical
,,,0-4,6.289,4.889,1.63,Subclinical
,,,0-4,8.0,7.903,9.426,Subclinical
,,,0-4,6.724,6.984,5.593,Subclinical
,,,0-4,6.787,5.208,5.524,Subclinical
,,,0-4,7.269,4.888,2.527,Subclinical
,,,0-4,7.271,6.531,4.825,Subclinical
,,,0-4,5.667,3.362,2.764,Subclinical
,,,0-4,8.0,4.888,3.031,Subclinical
,,,0-4,6.53,6.536,5.4,Subclinical
,,,0-4,6.157,4.997,2.594,Subclinical
,,,0-4,5.928,2.727,4.564,Subclinical
,,,0-4,7.087,5.476,3.813,Subclinical
,,,0-4,7.02,5.635,5.198,Subclinical
,,,0-4,6.893,6.295,5.353,Subclinical
,,,0-4,6.106,3.323,0.0,Subclinical
,,,0-4,8.0,7.916,5.838,Subclinical
,,,0-4,6.607,3.882,5.747,Subclinical
,,,0-4,5.788,3.948,1.872,Subclinical
,,,0-4,7.405,5.561,0.642,Subclinical
,,,0-4,6.629,3.447,1.953,Subclinical
,,,0-4,7.843,3.826,0.826,Subclinical
,,,0-4,6.412,4.003,4.036,Subclinical
,,,0-4,6.685,5.425,2.784,Subclinical
,,,0-4,6.976,6.268,3.655,Subclinical
,,,0-4,7.373,5.738,7.12,Subclinical
,,,0-4,6.665,5.354,4.001,Subclinical
,,,0-4,6.741,5.275,5.222,Subclinical
,,,0-4,5.91,5.91,0.364,Subclinical
,,,0-4,6.317,4.287,3.615,Subclinical
,,,0-4,7.945,3.783,1.462,Subclinical
,,,0-4,5.5,3.231,1.696,Subclinical
,,,0-4,7.955,6.522,8.248,Subclinical
,,,0-4,7.23,4.898,0.566,Subclinical
,,,0-4,7.008,3.179,4.47,Subclinical
,,,0-4,6.693,6.509,4.422,Subclinical
,,,0-4,7.004,5.518,4.296,Subclinical
,,,0-4,6.498,5.172,1.747,Subclinical
,,,0-4,5.939,5.682,5.886,Subclinical
,,,0-4,6.857,7.35,5.966,Subclinical
,,,0-4,7.762,6.369,3.372,Subclinical
,,,0-4,8.0,7.94,7.413,Subclinical
,,,0-4,7.334,5.063,5.808,Subclinical
,,,0-4,5.5,1.557,1.196,Subclinical
,,,0-4,6.63,5.073,0.727,Subclinical
,,,0-4,8.0,8.215,7.567,Subclinical
,,,0-4,6.519,6.074,9.352,Subclinical
,,,0-4,7.497,8.805,6.462,Subclinical
,,,0-4,6.22,2.664,1.688,Subclinical
,,,0-4,6.936,4.94,5.489,Subclinical
,,,0-4,7.697,3.948,1.383,Subclinical
,,,0-4,7.401,5.054,2.176,Subclinical
,,,0-4,7.543,4.091,2.169,Subclinical
,,,0-4,7.047,4.489,4.921,Subclinical
,,,0-4,6.4,6.456,5.059,Subclinical
,,,0-4,7.293,6.6,4.392,Subclinical
,,,0-4,5.5,3.747,1.89,Subclinical
,,,0-4,7.21,5.162,3.068,Subclinical
,,,0-4,8.0,4.683,5.427,Subclinical
,,,0-4,6.396,4.048,1.719,Subclinical
,,,0-4,6.232,5.102,6.763,Subclinical
,,,0-4,7.148,5.543,2.266,Subclinical
,,,0-4,7.182,8.411,7.099,Subclinical
,,,0-4,6.539,3.907,1.207,Subclinical
,,,0-4,5.5,3.219,0.0,Subclinical
,,,0-4,5.651,4.666,0.517,Subclinical
,,,0-4,6.566,6.732,2.572,Subclinical
,,,0-4,5.707,4.065,4.804,Subclinical
,,,0-4,5.676,4.22,3.709,Subclinical
,,,0-4,5.5,4.346,4.412,Subclinical
,,,0-4,6.586,6.46,7.947,Subclinical
,,,0-4,6.884,4.466,0.911,Subclinical
,,,0-4,6.783,5.753,3.886,Subclinical
,,,0-4,6.199,5.772,24.219,Clinical
,,,0-4,6.853,6.863,76.57,Clinical
,,,0-4,5.981,3.922,0.0,Clinical
,,,0-4,7.17,6.578,52.621,Clinical
,,,0-4,6.81,2.57,0.0,Clinical
,,,0-4,7.136,7.85,21.995,Clinical
,,,0-4,7.36,5.891,38.476,Clinical
,,,0-4,6.806,5.706,45.713,Clinical
,,,0-4,6.548,3.707,0.984,Clinical
,,,0-4,7.855,6.862,96.961,Clinical
,,,0-4,7.712,7.659,46.094,Clinical
,,,0-4,6.741,5.15,0.0,Clinical
,,,0-4,6.963,8.129,38.533,Clinical
,,,0-4,6.903,3.078,0.563,Clinical
,,,0-4,7.085,6.258,26.258,Clinical
,,,0-4,6.885,6.401,31.39,Clinical
,,,0-4,7.103,6.537,64.089,Clinical
,,,0-4,7.234,6.846,78.953,Clinical
,,,0-4,7.141,8.306,73.121,Clinical
,,,0-4,6.327,6.164,28.602,Clinical
,,,0-4,6.971,6.292,22.58,Clinical
,,,0-4,7.072,5.219,51.347,Clinical
,,,0-4,6.949,5.217,0.0,Clinical
,,,0-4,7.087,6.451,44.124,Clinical
,,,0-4,6.62,2.486,0.0,Clinical
,,,0-4,7.524,5.744,69.19,Clinical
,,,0-4,7.092,6.168,20.577,Clinical
,,,0-4,6.492,6.111,5.879,Clinical
,,,0-4,6.709,6.69,0.0,Clinical
,,,0-4,6.442,4.44,12.069,Clinical
,,,0-4,7.165,5.907,92.639,Clinical
,,,0-4,6.908,5.341,0.0,Clinical
,,,0-4,7.035,6.969,70.994,Clinical
,,,0-4,6.454,4.123,12.15,Clinical
,,,0-4,7.201,6.476,49.194,Clinical
,,,0-4,6.699,7.529,70.136,Clinical
,,,0-4,6.506,2.991,0.0,Clinical
,,,0-4,7.234,4.585,3.653,Clinical
,,,0-4,7.154,6.239,38.671,Clinical
,,,0-4,6.606,5.812,7.135,Clinical
,,,0-4,6.873,5.967,29.281,Clinical
,,,0-4,6.999,4.784,5.22,Clinical
,,,0-4,6.991,3.807,0.0,Clinical
,,,0-4,7.13,4.321,37.619,Clinical
,,,0-4,7.447,5.206,56.025,Clinical
,,,0-4,6.938,6.415,19.997,Clinical
,,,0-4,7.322,7.406,26.961,Clinical
,,,0-4,6.571,2.571,0.0,Clinical
,,,0-4,7.196,7.449,44.363,Clinical
,,,0-4,6.573,3.77,26.655,Clinical
,,,0-4,6.816,5.671,0.0,Clinical
,,,0-4,7.111,5.528,49.657,Clinical
,,,0-4,7.268,5.884,25.237,Clinical
,,,0-4,6.792,3.215,0.0,Clinical
,,,0-4,7.061,6.596,39.61,Clinical
,,,0-4,6.881,7.053,41.813,Clinical
,,,0-4,7.243,3.86,0.0,Clinical
,,,0-4,7.092,3.998,0.0,Clinical
,,,0-4,6.881,8.054,62.835,Clinical
,,,0-4,7.05,7.348,54.487,Clinical
,,,0-4,6.825,7.117,12.239,Clinical
,,,0-4,7.106,3.847,7.23,Clinical
,,,0-4,7.059,8.659,21.447,Clinical
,,,0-4,6.774,6.601,42.363,Clinical
,,,0-4,7.055,4.617,0.0,Clinical
,,,0-4,7.438,7.01,53.267,Clinical
,,,0-4,6.949,3.99,26.505,Clinical
,,,0-4,7.171,9.916,51.887,Clinical
,,,0-4,7.286,4.681,17.692,Clinical
,,,0-4,7.342,3.662,0.0,Clinical
,,,0-4,6.787,4.302,15.206,Clinical
,,,0-4,7.393,6.767,45.59,Clinical
,,,0-4,7.031,6.021,0.642,Clinical
,,,0-4,7.389,7.411,58.394,Clinical
,,,0-4,6.7,4.443,1.99,Clinical
,,,0-4,6.438,1.873,0.0,Clinical
,,,0-4,7.178,5.405,0.0,Clinical
,,,0-4,6.697,4.442,0.0,Clinical
,,,0-4,7.77,9.575,104.084,Clinical
,,,0-4,7.411,5.487,0.0,Clinical
,,,0-4,6.592,6.905,22.288,Clinical
,,,0-4,6.54,4.065,0.0,Clinical
,,,0-4,7.087,6.548,14.259,Clinical
,,,0-4,7.237,5.581,20.493,Clinical
,,,0-4,7.237,5.578,9.909,Clinical
,,,0-4,7.203,5.157,9.155,Clinical
,,,0-4,7.19,9.581,89.262,Clinical
,,,0-4,7.16,7.17,16.25,Clinical
,,,0-4,7.032,5.974,36.097,Clinical
,,,0-4,7.032,6.602,27.722,Clinical
,,,0-4,7.011,4.086,0.0,Clinical
,,,0-4,7.491,7.715,52.275,Clinical
,,,0-4,7.673,5.622,0.0,Clinical
,,,0-4,7.607,7.602,46.049,Clinical
,,,0-4,6.558,5.46,31.992,Clinical
,,,0-4,6.596,4.659,0.0,Clinical
,,,0-4,7.082,4.439,41.171,Clinical
,,,0-4,7.32,6.221,27.505,Clinical
,,,0-4,6.941,4.589,0.0,Clinical
,,,0-4,6.893,8.123,77.737,Clinical
,,,5-10,7.578,4.845,1.22,Healthy
,,,5-10,6.348,4.844,1.028,Healthy
,,,5-10,7.202,5.657,3.956,Healthy
,,,5-10,8.0,4.912,2.991,Healthy
,,,5-10,5.5,4.572,2.136,Healthy
,,,5-10,6.765,5.097,1.947,Healthy
,,,5-10,6.164,4.401,0.63,Healthy
,,,5-10,6.686,3.685,1.388,Healthy
,,,5-10,6.459,4.184,0.525,Healthy
,,,5-10,6.104,4.659,2.203,Healthy
,,,5-10,5.511,3.821,1.178,Healthy
,,,5-10,5.5,4.232,1.282,Healthy
,,,5-10,6.793,4.893,1.115,Healthy
,,,5-10,5.5,3.607,1.711,Healthy
,,,5-10,8.0,5.825,3.291,Healthy
,,,5-10,5.5,2.828,0.0,Healthy
,,,5-10,6.15,4.951,2.832,Healthy
,,,5-10,6.687,4.066,0.289,Healthy
,,,5-10,6.72,4.802,2.302,Healthy
,,,5-10,5.5,4.415,1.73,Healthy
,,,5-10,5.5,3.746,1.078,Healthy
,,,5-10,6.105,5.073,2.696,Healthy
,,,5-10,5.787,4.267,1.298,Healthy
,,,5-10,5.5,3.784,1.164,Healthy
,,,5-10,7.465,4.927,3.397,Healthy
,,,5-10,5.717,5.025,1.502,Healthy
,,,5-10,5.5,3.314,0.0,Healthy
,,,5-10,5.765,4.508,1.748,Healthy
,,,5-10,5.5,3.891,0.416,Healthy
,,,5-10,5.5,3.455,0.0,Healthy
,,,5-10,8.0,4.905,2.742,Healthy
,,,5-10,5.5,4.533,2.534,Healthy
,,,5-10,5.5,3.518,0.56,Healthy
,,,5-10,7.212,4.281,1.116,Healthy
,,,5-10,5.647,4.291,2.215,Healthy
,,,5-10,5.5,4.651,1.098,Healthy
,,,5-10,5.5,4.545,2.303,Healthy
,,,5-10,7.473,4.048,0.707,Healthy
,,,5-10,7.437,4.663,1.012,Healthy
,,,5-10,6.977,4.212,2.671,Healthy
,,,5-10,8.0,5.126,3.586,Healthy
,,,5-10,6.482,4.78,3.116,Healthy
,,,5-10,6.709,4.363,0.082,Healthy
,,,5-10,6.295,4.765,2.664,Healthy
,,,5-10,7.035,4.305,0.0,Healthy
,,,5-10,5.776,4.13,0.824,Healthy
,,,5-10,7.179,5.498,3.009,Healthy
,,,5-10,6.127,4.229,1.32,Healthy
,,,5-10,5.5,4.23,1.529,Healthy
,,,5-10,6.664,4.68,2.175,Healthy
,,,5-10,5.5,4.199,0.528,Healthy
,,,5-10,5.5,3.592,0.677,Healthy
,,,5-10,6.12,3.574,0.76,Healthy
,,,5-10,5.5,4.065,1.102,Healthy
,,,5-10,7.516,5.48,1.832,Healthy
,,,5-10,6.334,4.268,1.627,Healthy
,,,5-10,6.672,4.309,1.01,Healthy
,,,5-10,5.5,4.547,1.918,Healthy
,,,5-10,7.556,4.528,1.176,Healthy
,,,5-10,5.5,4.269,0.381,Healthy
,,,5-10,8.0,4.335,1.738,Healthy
,,,5-10,8.0,5.13,2.656,Healthy
,,,5-10,5.5,3.5,0.836,Healthy
,,,5-10,8.0,4.636,0.981,Healthy
,,,5-10,5.5,3.261,0.0,Healthy
,,,5-10,8.0,5.173,2.816,Healthy
,,,5-10,5.896,4.029,2.06,Healthy
,,,5-10,6.653,3.501,0.0,Healthy
,,,5-10,5.5,3.915,1.213,Healthy
,,,5-10,6.265,4.344,2.415,Healthy
,,,5-10,5.522,5.068,1.726,Healthy
,,,5-10,6.512,4.306,1.442,Healthy
,,,5-10,6.96,4.736,1.327,Healthy
,,,5-10,5.5,5.241,2.06,Healthy
,,,5-10,7.281,3.87,0.615,Healthy
,,,5-10,6.24,4.591,0.0,Healthy
,,,5-10,6.609,3.929,1.124,Healthy
,,,5-10,5.5,3.723,0.291,Healthy
,,,5-10,5.5,3.893,0.0,Healthy
,,,5-10,5.5,4.357,0.231,Healthy
,,,5-10,6.175,4.705,1.347,Healthy
,,,5-10,5.5,4.28,2.12,Healthy
,,,5-10,5.5,4.009,0.0,Healthy
,,,5-10,5.905,4.314,0.64,Healthy
,,,5-10,5.824,3.633,0.5,Healthy
,,,5-10,7.73,4.206,0.802,Healthy
,,,5-10,7.033,5.109,1.226,Healthy
,,,5-10,6.187,4.492,1.481,Healthy
,,,5-10,5.5,3.937,1.865,Healthy
,,,5-10,6.547,3.97,0.51,Healthy
,,,5-10,8.0,5.331,3.296,Healthy
,,,5-10,6.849,4.208,1.081,Healthy
,,,5-10,6.302,4.64,2.95,Healthy
,,,5-10,7.809,4.076,1.309,Healthy
,,,5-10,7.328,4.903,1.664,Healthy
,,,5-10,8.0,4.651,1.157,Healthy
,,,5-10,6.694,5.449,2.157,Healthy
,,,5-10,6.065,4.829,1.971,Healthy
,,,5-10,5.978,4.575,1.869,Healthy
,,,5-10,7.698,5.296,2.929,Healthy
,,,5-10,6.99,5.282,4.256,Subclinical
,,,5-10,6.82,4.951,4.692,Subclinical
,,,5-10,7.872,4.397,3.127,Subclinical
,,,5-10,6.284,4.243,3.173,Subclinical
,,,5-10,7.262,5.197,1.693,Subclinical
,,,5-10,6.085,5.195,0.645,Subclinical
,,,5-10,7.635,6.073,5.897,Subclinical
,,,5-10,6.637,2.914,2.12,Subclinical
,,,5-10,7.698,6.493,4.181,Subclinical
,,,5-10,6.842,4.48,2.171,Subclinical
,,,5-10,7.468,4.363,2.086,Subclinical
,,,5-10,5.985,2.924,1.733,Subclinical
,,,5-10,7.616,5.41,2.357,Subclinical
,,,5-10,7.385,6.946,4.537,Subclinical
,,,5-10,6.435,5.122,5.229,Subclinical
,,,5-10,6.406,3.401,2.713,Subclinical
