Season,LactationStage,Parity,MilkYield,pH,EC,SCC,Stage
,,4th and above,,6.763,4.997,3.835,Subclinical
,,4th and above,,6.819,4.94,3.712,Subclinical
,,4th and above,,6.694,4.877,3.648,Subclinical
,,4th and above,,6.76,4.962,3.781,Subclinical
,,4th and above,,6.742,4.996,3.815,Subclinical
,,4th and above,,6.818,4.941,3.796,Subclinical
,,4th and above,,6.806,4.957,3.575,Subclinical
,,4th and above,,6.761,4.972,3.827,Subclinical
,,4th and above,,6.782,4.881,3.569,Subclinical
,,4th and above,,6.781,4.953,3.851,Subclinical
,,4th and above,,6.753,4.941,3.729,Subclinical
,,4th and above,,6.711,4.832,3.565,Subclinical
,,4th and above,,6.769,4.913,3.551,Subclinical
,,4th and above,,6.791,4.934,3.767,Subclinical
,,4th and above,,6.853,4.896,3.61,Subclinical
,,4th and above,,6.75,4.975,3.656,Subclinical
,,4th and above,,6.857,4.975,3.798,Subclinical
,,4th and above,,6.75,4.911,3.759,Subclinical
,,4th and above,,6.707,4.919,3.651,Subclinical
,,4th and above,,6.722,5.002,3.864,Subclinical
,,4th and above,,6.791,4.982,3.691,Subclinical
,,4th and above,,6.848,4.882,3.577,Subclinical
,,4th and above,,6.737,4.94,3.742,Subclinical
,,4th and above,,6.752,4.926,3.623,Subclinical
,,4th and above,,6.685,4.923,3.742,Subclinical
,,4th and above,,6.839,4.936,3.79,Subclinical
,,4th and above,,6.746,4.965,3.851,Subclinical
,,4th and above,,6.771,4.923,3.777,Subclinical
,,4th and above,,6.792,4.92,3.591,Subclinical
,,4th and above,,6.746,4.975,3.88,Subclinical
,,4th and above,,6.704,4.867,3.692,Subclinical
,,4th and above,,6.703,4.923,3.64,Subclinical
,,4th and above,,6.841,4.938,3.829,Subclinical
,,4th and above,,6.769,4.942,3.575,Subclinical
,,4th and above,,6.65,4.876,3.617,Subclinical
,,4th and above,,6.704,4.869,3.639,Subclinical
,,4th and above,,6.788,4.937,3.79,Subclinical
,,4th and above,,6.701,4.893,3.768,Subclinical
,,4th and above,,6.763,4.936,3.906,Subclinical
,,4th and above,,6.69,4.928,3.828,Subclinical
,,4th and above,,6.744,4.952,3.668,Subclinical
,,4th and above,,6.726,4.929,3.766,Subclinical
,,4th and above,,6.816,5.007,3.849,Subclinical
,,4th and above,,6.82,4.943,3.816,Subclinical
,,4th and above,,6.77,4.95,3.78,Subclinical
,,4th and above,,6.68,4.858,3.578,Subclinical
,,4th and above,,6.676,4.923,3.754,Subclinical
,,4th and above,,6.776,4.899,3.769,Subclinical
,,4th and above,,6.862,4.978,3.852,Subclinical
,,4th and above,,6.77,4.952,3.741,Subclinical
,,4th and above,,6.758,4.96,3.951,Subclinical
,,4th and above,,6.69,4.897,3.546,Subclinical
,,4th and above,,7.026,5.734,22.57,Clinical
,,4th and above,,7.016,5.837,26.729,Clinical
,,4th and above,,7.012,5.742,26.118,Clinical
,,4th and above,,7.001,5.671,22.518,Clinical
,,4th and above,,6.998,5.647,24.071,Clinical
,,4th and above,,7.016,5.769,24.998,Clinical
,,4th and above,,7.015,5.682,23.041,Clinical
,,4th and above,,7.012,5.734,24.608,Clinical
,,4th and above,,7.009,5.682,27.331,Clinical
,,4th and above,,7.019,5.768,24.544,Clinical
,,4th and above,,7.005,5.686,23.737,Clinical
,,4th and above,,6.991,5.547,20.211,Clinical
,,4th and above,,7.012,5.703,25.592,Clinical
,,4th and above,,6.995,5.611,23.971,Clinical
,,4th and above,,7.011,5.768,27.311,Clinical
,,4th and above,,7.003,5.679,22.884,Clinical
,,4th and above,,6.99,5.62,23.246,Clinical
,,4th and above,,7.015,5.767,24.299,Clinical
,,4th and above,,7.003,5.761,23.909,Clinical
,,4th and above,,7.013,5.731,26.01,Clinical
,,4th and above,,7.02,5.669,21.79,Clinical
,,4th and above,,7.016,5.727,23.586,Clinical
,,4th and above,,7.02,5.759,24.769,Clinical
,,4th and above,,7.018,5.716,25.983,Clinical
,,4th and above,,7.002,5.72,25.672,Clinical
,,4th and above,,6.996,5.639,23.952,Clinical
,,4th and above,,7.022,5.742,23.543,Clinical
,,4th and above,,7.02,5.816,24.128,Clinical
,,4th and above,,6.998,5.679,23.962,Clinical
,,4th and above,,7.007,5.739,23.341,Clinical
,,4th and above,,6.989,5.607,21.998,Clinical
,,4th and above,,7.007,5.631,20.246,Clinical
,,4th and above,,7.005,5.745,25.867,Clinical
,,4th and above,,7.022,5.705,22.435,Clinical
,,4th and above,,7.015,5.766,25.259,Clinical
,,4th and above,,6.99,5.584,21.537,Clinical
,,4th and above,,7.015,5.774,25.054,Clinical
,,4th and above,,7.013,5.727,24.986,Clinical
,,4th and above,,7.013,5.725,23.755,Clinical
,,4th and above,,7.011,5.742,24.658,Clinical
,,4th and above,,7.014,5.804,25.67,Clinical
,,4th and above,,7.004,5.739,22.46,Clinical
,,4th and above,,6.999,5.69,24.01,Clinical
,,4th and above,,6.998,5.641,21.809,Clinical
,,4th and above,,7.005,5.748,25.238,Clinical
,,4th and above,,7.01,5.677,21.588,Clinical
,,4th and above,,7.024,5.798,24.479,Clinical
,,4th and above,,7.017,5.732,23.892,Clinical
,,4th and above,,7.014,5.682,22.991,Clinical
,,4th and above,,7.011,5.685,24.27,Clinical
,,4th and above,,7.029,5.734,22.331,Clinical
,,4th and above,,6.99,5.627,21.42,Clinical
,,4th and above,,7.012,5.726,22.064,Clinical
,,4th and above,,6.992,5.661,22.974,Clinical
,,4th and above,,7.006,5.596,22.551,Clinical
,,4th and above,,7.023,5.773,23.903,Clinical
,,4th and above,,7.01,5.63,23.894,Clinical
,,4th and above,,7.011,5.608,21.835,Clinical
,,4th and above,,7.015,5.707,23.479,Clinical
,,4th and above,,6.998,5.699,22.659,Clinical
,,4th and above,,6.988,5.608,23.172,Clinical
,,4th and above,,7.006,5.799,25.703,Clinical
,,4th and above,,7.013,5.715,23.843,Clinical
,,4th and above,,7.007,5.682,24.009,Clinical
,,4th and above,,7.001,5.611,20.728,Clinical
,,4th and above,,7.03,5.817,26.136,Clinical
,,4th and above,,6.999,5.708,23.499,Clinical
,,4th and above,,7.012,5.66,23.249,Clinical
,,4th and above,,7.006,5.649,23.717,Clinical
,,4th and above,,6.995,5.687,24.113,Clinical
,,4th and above,,7.001,5.629,22.14,Clinical
,,4th and above,,7.013,5.711,24.412,Clinical
,,4th and above,,7.028,5.745,22.423,Clinical
,,4th and above,,7.018,5.841,26.464,Clinical
,,4th and above,,6.999,5.663,21.518,Clinical
,,4th and above,,7.016,5.653,22.622,Clinical
,,4th and above,,7.0,5.681,22.758,Clinical
,,4th and above,,7.012,5.718,22.715,Clinical
,,4th and above,,7.016,5.73,22.964,Clinical
,,4th and above,,7.032,5.821,25.647,Clinical
,,4th and above,,7.024,5.872,26.351,Clinical
,,4th and above,,7.013,5.664,22.946,Clinical
,,4th and above,,7.008,5.714,24.261,Clinical
,,4th and above,,7.016,5.745,22.905,Clinical
,,4th and above,,7.001,5.643,22.28,Clinical
,,4th and above,,7.021,5.679,23.015,Clinical
,,4th and above,,7.02,5.727,24.782,Clinical
,,4th and above,,7.009,5.72,23.664,Clinical
,,4th and above,,7.017,5.643,22.378,Clinical
,,4th and above,,7.013,5.753,26.397,Clinical
,,4th and above,,7.006,5.784,24.089,Clinical
,,4th and above,,7.023,5.808,24.365,Clinical
,,4th and above,,7.013,5.718,24.766,Clinical
,,4th and above,,7.008,5.683,25.087,Clinical
,,4th and above,,7.009,5.756,24.23,Clinical
,,4th and above,,7.027,5.731,23.581,Clinical
,,4th and above,,7.025,5.74,26.485,Clinical
,,4th and above,,7.019,5.734,22.015,Clinical
,,4th and above,,7.01,5.715,25.36,Clinical
,,4th and above,,7.026,5.728,25.3,Clinical
,,,0-4,6.623,4.546,1.826,Healthy
,,,0-4,6.542,4.497,1.646,Healthy
,,,0-4,6.594,4.535,1.79,Healthy
,,,0-4,6.634,4.538,1.732,Healthy
,,,0-4,6.524,4.496,1.683,Healthy
,,,0-4,6.571,4.481,1.638,Healthy
,,,0-4,6.594,4.529,1.775,Healthy
,,,0-4,6.648,4.519,1.795,Healthy
,,,0-4,6.601,4.532,1.755,Healthy
,,,0-4,6.632,4.536,1.756,Healthy
,,,0-4,6.6,4.516,1.763,Healthy
,,,0-4,6.565,4.507,1.737,Healthy
,,,0-4,6.601,4.543,1.829,Healthy
,,,0-4,6.6,4.524,1.77,Healthy
,,,0-4,6.612,4.493,1.687,Healthy
,,,0-4,6.555,4.526,1.752,Healthy
,,,0-4,6.594,4.533,1.793,Healthy
,,,0-4,6.566,4.507,1.705,Healthy
,,,0-4,6.548,4.49,1.676,Healthy
,,,0-4,6.597,4.494,1.749,Healthy
,,,0-4,6.597,4.52,1.766,Healthy
,,,0-4,6.576,4.519,1.729,Healthy
,,,0-4,6.573,4.52,1.812,Healthy
,,,0-4,6.622,4.543,1.775,Healthy
,,,0-4,6.552,4.529,1.849,Healthy
,,,0-4,6.646,4.531,1.726,Healthy
,,,0-4,6.568,4.48,1.664,Healthy
,,,0-4,6.648,4.534,1.798,Healthy
,,,0-4,6.641,4.528,1.86,Healthy
,,,0-4,6.66,4.539,1.769,Healthy
,,,0-4,6.621,4.521,1.705,Healthy
,,,0-4,6.638,4.554,1.828,Healthy
,,,0-4,6.562,4.486,1.683,Healthy
,,,0-4,6.585,4.509,1.771,Healthy
,,,0-4,6.622,4.551,1.77,Healthy
,,,0-4,6.59,4.529,1.786,Healthy
,,,0-4,6.646,4.543,1.883,Healthy
,,,0-4,6.616,4.544,1.784,Healthy
,,,0-4,6.6,4.536,1.851,Healthy
,,,0-4,6.622,4.526,1.826,Healthy
,,,0-4,6.534,4.473,1.679,Healthy
,,,0-4,6.6,4.53,1.773,Healthy
,,,0-4,6.617,4.512,1.763,Healthy
,,,0-4,6.63,4.551,1.903,Healthy
,,,0-4,6.607,4.527,1.698,Healthy
,,,0-4,6.584,4.511,1.777,Healthy
,,,0-4,6.582,4.527,1.761,Healthy
,,,0-4,6.595,4.522,1.737,Healthy
,,,0-4,6.587,4.486,1.673,Healthy
,,,0-4,6.586,4.506,1.74,Healthy
,,,0-4,6.62,4.531,1.818,Healthy
,,,0-4,6.617,4.521,1.734,Healthy
,,,0-4,6.609,4.533,1.838,Healthy
,,,0-4,6.636,4.523,1.757,Healthy
,,,0-4,6.62,4.545,1.843,Healthy
,,,0-4,6.598,4.498,1.664,Healthy
,,,0-4,6.608,4.529,1.72,Healthy
,,,0-4,6.601,4.531,1.721,Healthy
,,,0-4,6.633,4.525,1.82,Healthy
,,,0-4,6.584,4.497,1.683,Healthy
,,,0-4,6.597,4.512,1.725,Healthy
,,,0-4,6.61,4.521,1.75,Healthy
,,,0-4,6.549,4.509,1.717,Healthy
,,,0-4,6.648,4.521,1.68,Healthy
,,,0-4,6.619,4.532,1.732,Healthy
,,,0-4,6.554,4.53,1.825,Healthy
,,,0-4,6.525,4.486,1.747,Healthy
,,,0-4,6.586,4.507,1.71,Healthy
,,,0-4,6.566,4.479,1.713,Healthy
,,,0-4,6.545,4.505,1.752,Healthy
,,,0-4,6.556,4.489,1.737,Healthy
,,,0-4,6.616,4.515,1.796,Healthy
,,,0-4,6.636,4.537,1.749,Healthy
,,,0-4,6.588,4.521,1.741,Healthy
,,,0-4,6.628,4.504,1.658,Healthy
,,,0-4,6.605,4.514,1.711,Healthy
,,,0-4,6.547,4.502,1.705,Healthy
,,,0-4,6.62,4.528,1.763,Healthy
,,,0-4,6.635,4.51,1.76,Healthy
,,,0-4,6.55,4.488,1.628,Healthy
,,,0-4,6.623,4.527,1.767,Healthy
,,,0-4,6.567,4.503,1.679,Healthy
,,,0-4,6.612,4.507,1.785,Healthy
,,,0-4,6.55,4.489,1.756,Healthy
,,,0-4,6.587,4.493,1.706,Healthy
,,,0-4,6.586,4.501,1.663,Healthy
,,,0-4,6.683,4.545,1.726,Healthy
,,,0-4,6.645,4.546,1.773,Healthy
,,,0-4,6.572,4.522,1.738,Healthy
,,,0-4,6.542,4.53,1.742,Healthy
,,,0-4,6.645,4.557,1.785,Healthy
,,,0-4,6.631,4.52,1.672,Healthy
,,,0-4,6.587,4.522,1.732,Healthy
,,,0-4,6.591,4.536,1.784,Healthy
,,,0-4,6.575,4.523,1.761,Healthy
,,,0-4,6.524,4.501,1.719,Healthy
,,,0-4,6.601,4.535,1.75,Healthy
,,,0-4,6.61,4.497,1.725,Healthy
,,,0-4,6.659,4.524,1.732,Healthy
,,,0-4,6.579,4.515,1.69,Healthy
,,,0-4,6.827,5.085,3.884,Subclinical
,,,0-4,6.739,4.992,3.795,Subclinical
,,,0-4,6.843,5.068,3.83,Subclinical
,,,0-4,6.851,5.196,3.842,Subclinical
,,,0-4,6.853,5.044,3.761,Subclinical
,,,0-4,6.749,4.905,3.452,Subclinical
,,,0-4,6.791,4.894,3.52,Subclinical
,,,0-4,6.794,4.988,3.49,Subclinical
,,,0-4,6.752,4.959,3.543,Subclinical
,,,0-4,6.853,5.068,3.881,Subclinical
,,,0-4,6.866,5.043,3.708,Subclinical
,,,0-4,6.845,5.08,3.795,Subclinical
,,,0-4,6.866,5.05,3.792,Subclinical
,,,0-4,6.811,4.929,3.635,Subclinical
,,,0-4,6.866,5.1,3.853,Subclinical
,,,0-4,6.804,5.018,3.823,Subclinical
,,,0-4,6.834,5.003,3.762,Subclinical
,,,0-4,6.829,4.946,3.671,Subclinical
,,,0-4,6.724,4.935,3.686,Subclinical
,,,0-4,6.84,5.005,3.764,Subclinical
,,,0-4,6.867,5.176,3.937,Subclinical
,,,0-4,6.816,5.092,3.636,Subclinical
,,,0-4,6.797,5.087,3.932,Subclinical
,,,0-4,6.825,4.902,3.59,Subclinical
,,,0-4,6.786,4.997,3.599,Subclinical
,,,0-4,6.769,4.793,3.599,Subclinical
,,,0-4,6.794,4.993,3.696,Subclinical
,,,0-4,6.767,4.853,3.394,Subclinical
,,,0-4,6.781,4.994,3.594,Subclinical
,,,0-4,6.88,5.161,4.028,Subclinical
,,,0-4,6.805,5.11,3.815,Subclinical
,,,0-4,6.809,5.012,3.811,Subclinical
,,,0-4,6.835,4.994,3.644,Subclinical
,,,0-4,6.836,5.085,3.772,Subclinical
,,,0-4,6.747,4.909,3.657,Subclinical
,,,0-4,6.882,4.994,3.672,Subclinical
,,,0-4,6.794,5.085,3.804,Subclinical
,,,0-4,6.774,5.0,3.648,Subclinical
,,,0-4,6.761,4.874,3.757,Subclinical
,,,0-4,6.825,5.026,3.716,Subclinical
,,,0-4,6.822,5.035,3.793,Subclinical
,,,0-4,6.815,5.072,3.801,Subclinical
,,,0-4,6.771,4.907,3.339,Subclinical
,,,0-4,6.891,5.162,3.828,Subclinical
,,,0-4,6.799,4.938,3.823,Subclinical
,,,0-4,6.753,4.942,3.608,Subclinical
,,,0-4,6.843,5.031,3.54,Subclinical
,,,0-4,6.8,4.914,3.612,Subclinical
,,,0-4,6.867,4.935,3.55,Subclinical
,,,0-4,6.788,4.945,3.728,Subclinical
,,,0-4,6.803,5.024,3.659,Subclinical
,,,0-4,6.819,5.07,3.707,Subclinical
,,,0-4,6.841,5.041,3.899,Subclinical
,,,0-4,6.802,5.02,3.726,Subclinical
,,,0-4,6.806,5.015,3.794,Subclinical
,,,0-4,6.76,5.051,3.524,Subclinical
,,,0-4,6.783,4.96,3.705,Subclinical
,,,0-4,6.873,4.932,3.585,Subclinical
,,,0-4,6.725,4.902,3.598,Subclinical
,,,0-4,6.874,5.085,3.962,Subclinical
,,,0-4,6.833,4.994,3.535,Subclinical
,,,0-4,6.821,4.899,3.752,Subclinical
,,,0-4,6.804,5.084,3.75,Subclinical
,,,0-4,6.821,5.029,3.743,Subclinical
,,,0-4,6.793,5.01,3.601,Subclinical
,,,0-4,6.762,5.038,3.831,Subclinical
,,,0-4,6.813,5.131,3.835,Subclinical
,,,0-4,6.863,5.076,3.691,Subclinical
,,,0-4,6.884,5.163,3.916,Subclinical
,,,0-4,6.839,5.004,3.827,Subclinical
,,,0-4,6.714,4.809,3.57,Subclinical
,,,0-4,6.8,5.004,3.544,Subclinical
,,,0-4,6.884,5.179,3.924,Subclinical
,,,0-4,6.794,5.06,4.023,Subclinical
,,,0-4,6.848,5.211,3.863,Subclinical
,,,0-4,6.777,4.87,3.598,Subclinical
,,,0-4,6.817,4.997,3.809,Subclinical
,,,0-4,6.859,4.942,3.581,Subclinical
,,,0-4,6.843,5.003,3.625,Subclinical
,,,0-4,6.851,4.95,3.624,Subclinical
,,,0-4,6.823,4.972,3.777,Subclinical
,,,0-4,6.787,5.081,3.785,Subclinical
,,,0-4,6.837,5.089,3.748,Subclinical
,,,0-4,6.728,4.93,3.609,Subclinical
,,,0-4,6.832,5.009,3.674,Subclinical
,,,0-4,6.89,4.982,3.805,Subclinical
,,,0-4,6.787,4.947,3.599,Subclinical
,,,0-4,6.778,5.006,3.88,Subclinical
,,,0-4,6.829,5.03,3.63,Subclinical
,,,0-4,6.831,5.19,3.898,Subclinical
,,,0-4,6.795,4.939,3.571,Subclinical
,,,0-4,6.7,4.901,3.451,Subclinical
,,,0-4,6.746,4.981,3.533,Subclinical
,,,0-4,6.796,5.096,3.647,Subclinical
,,,0-4,6.749,4.948,3.771,Subclinical
,,,0-4,6.747,4.957,3.71,Subclinical
,,,0-4,6.728,4.964,3.749,Subclinical
,,,0-4,6.798,5.081,3.945,Subclinical
,,,0-4,6.814,4.97,3.554,Subclinical
,,,0-4,6.808,5.042,3.72,Subclinical
,,,0-4,6.946,5.902,26.647,Clinical
,,,0-4,6.982,5.963,29.556,Clinical
,,,0-4,6.934,5.8,22.99,Clinical
,,,0-4,7.0,5.947,28.225,Clinical
,,,0-4,6.98,5.724,23.775,Clinical
,,,0-4,6.998,6.018,26.524,Clinical
,,,0-4,7.011,5.909,27.439,Clinical
,,,0-4,6.98,5.899,27.841,Clinical
,,,0-4,6.965,5.788,25.356,Clinical
,,,0-4,7.038,5.963,30.688,Clinical
,,,0-4,7.03,6.007,27.862,Clinical
,,,0-4,6.976,5.868,24.17,Clinical
,,,0-4,6.988,6.033,27.442,Clinical
,,,0-4,6.985,5.753,25.333,Clinical
,,,0-4,6.995,5.929,26.76,Clinical
,,,0-4,6.984,5.937,27.046,Clinical
,,,0-4,6.996,5.945,28.862,Clinical
,,,0-4,7.004,5.962,29.688,Clinical
,,,0-4,6.998,6.043,29.364,Clinical
,,,0-4,6.953,5.924,26.891,Clinical
,,,0-4,6.989,5.931,26.556,Clinical
,,,0-4,6.995,5.872,28.154,Clinical
,,,0-4,6.988,5.871,24.983,Clinical
,,,0-4,6.995,5.94,27.753,Clinical
,,,0-4,6.969,5.72,25.168,Clinical
,,,0-4,7.02,5.901,29.146,Clinical
,,,0-4,6.996,5.924,26.445,Clinical
,,,0-4,6.962,5.921,25.628,Clinical
,,,0-4,6.974,5.953,24.544,Clinical
,,,0-4,6.96,5.828,25.972,Clinical
,,,0-4,7.0,5.91,30.448,Clinical
,,,0-4,6.985,5.878,25.234,Clinical
,,,0-4,6.992,5.969,29.246,Clinical
,,,0-4,6.96,5.811,25.977,Clinical
,,,0-4,7.002,5.941,28.035,Clinical
,,,0-4,6.974,6.0,29.198,Clinical
,,,0-4,6.963,5.748,23.097,Clinical
,,,0-4,7.004,5.836,25.505,Clinical
,,,0-4,6.999,5.928,27.45,Clinical
,,,0-4,6.969,5.905,25.698,Clinical
,,,0-4,6.984,5.913,26.928,Clinical
,,,0-4,6.99,5.847,25.592,Clinical
,,,0-4,6.99,5.793,24.684,Clinical
,,,0-4,6.998,5.822,27.392,Clinical
,,,0-4,7.015,5.871,28.414,Clinical
,,,0-4,6.987,5.938,26.413,Clinical
,,,0-4,7.008,5.993,26.799,Clinical
,,,0-4,6.967,5.725,24.586,Clinical
,,,0-4,7.001,5.995,27.766,Clinical
,,,0-4,6.967,5.791,26.783,Clinical
,,,0-4,6.98,5.897,25.029,Clinical
,,,0-4,6.997,5.889,28.06,Clinical
,,,0-4,7.005,5.909,26.704,Clinical
,,,0-4,6.979,5.76,23.635,Clinical
,,,0-4,6.994,5.948,27.502,Clinical
,,,0-4,6.984,5.973,27.625,Clinical
,,,0-4,7.004,5.796,19.913,Clinical
,,,0-4,6.996,5.804,25.211,Clinical
,,,0-4,6.984,6.029,28.793,Clinical
,,,0-4,6.993,5.99,28.329,Clinical
,,,0-4,6.981,5.977,25.982,Clinical
,,,0-4,6.996,5.795,25.703,Clinical
,,,0-4,6.994,6.063,26.493,Clinical
,,,0-4,6.978,5.948,27.655,Clinical
,,,0-4,6.994,5.838,25.086,Clinical
,,,0-4,7.015,5.971,28.261,Clinical
,,,0-4,6.988,5.803,26.774,Clinical
,,,0-4,7.0,6.133,28.184,Clinical
,,,0-4,7.006,5.842,26.285,Clinical
,,,0-4,7.01,5.785,25.09,Clinical
,,,0-4,6.979,5.821,26.146,Clinical
,,,0-4,7.012,5.958,27.834,Clinical
,,,0-4,6.992,5.916,25.337,Clinical
,,,0-4,7.012,5.993,28.546,Clinical
,,,0-4,6.974,5.829,25.412,Clinical
,,,0-4,6.959,5.686,22.932,Clinical
,,,0-4,7.0,5.882,25.072,Clinical
,,,0-4,6.974,5.828,25.158,Clinical
,,,0-4,7.033,6.114,31.084,Clinical
,,,0-4,7.013,5.887,24.933,Clinical
,,,0-4,6.968,5.965,26.54,Clinical
,,,0-4,6.965,5.808,24.999,Clinical
,,,0-4,6.995,5.945,26.094,Clinical
,,,0-4,7.004,5.892,26.44,Clinical
,,,0-4,7.004,5.892,25.852,Clinical
,,,0-4,7.002,5.868,25.81,Clinical
,,,0-4,7.001,6.114,30.261,Clinical
,,,0-4,6.999,5.98,26.204,Clinical
,,,0-4,6.992,5.914,27.307,Clinical
,,,0-4,6.992,5.948,26.842,Clinical
,,,0-4,6.991,5.809,25.087,Clinical
,,,0-4,7.018,6.01,28.206,Clinical
,,,0-4,7.028,5.894,25.291,Clinical
,,,0-4,7.024,6.004,27.86,Clinical
,,,0-4,6.966,5.885,27.079,Clinical
,,,0-4,6.968,5.84,25.293,Clinical
,,,0-4,6.995,5.828,27.589,Clinical
,,,0-4,7.008,5.927,26.83,Clinical
,,,0-4,6.987,5.837,25.23,Clinical
,,,0-4,6.985,6.033,29.62,Clinical
,,,5-10,6.465,4.434,1.456,Healthy
,,,5-10,6.397,4.434,1.445,Healthy
,,,5-10,6.445,4.479,1.608,Healthy
,,,5-10,6.499,4.438,1.554,Healthy
,,,5-10,6.35,4.419,1.507,Healthy
,,,5-10,6.42,4.448,1.496,Healthy
,,,5-10,6.387,4.409,1.423,Healthy
,,,5-10,6.416,4.37,1.465,Healthy
,,,5-10,6.403,4.397,1.418,Healthy
,,,5-10,6.384,4.424,1.511,Healthy
,,,5-10,6.351,4.377,1.454,Healthy
,,,5-10,6.349,4.4,1.46,Healthy
,,,5-10,6.422,4.437,1.45,Healthy
,,,5-10,6.266,4.365,1.483,Healthy
,,,5-10,6.542,4.489,1.571,Healthy
,,,5-10,6.275,4.322,1.323,Healthy
,,,5-10,6.386,4.44,1.546,Healthy
,,,5-10,6.416,4.391,1.404,Healthy
,,,5-10,6.418,4.432,1.516,Healthy
,,,5-10,6.328,4.41,1.484,Healthy
,,,5-10,6.325,4.373,1.448,Healthy
,,,5-10,6.384,4.447,1.538,Healthy
,,,5-10,6.366,4.402,1.46,Healthy
,,,5-10,6.349,4.375,1.453,Healthy
,,,5-10,6.459,4.439,1.577,Healthy
,,,5-10,6.362,4.444,1.472,Healthy
,,,5-10,6.329,4.349,1.368,Healthy
,,,5-10,6.365,4.415,1.485,Healthy
,,,5-10,6.316,4.381,1.411,Healthy
,,,5-10,6.276,4.357,1.36,Healthy
,,,5-10,6.5,4.438,1.541,Healthy
,,,5-10,6.295,4.417,1.529,Healthy
,,,5-10,6.26,4.36,1.419,Healthy
,,,5-10,6.445,4.403,1.45,Healthy
,,,5-10,6.358,4.403,1.511,Healthy
,,,5-10,6.346,4.423,1.449,Healthy
,,,5-10,6.341,4.418,1.516,Healthy
,,,5-10,6.46,4.39,1.428,Healthy
,,,5-10,6.458,4.424,1.445,Healthy
,,,5-10,6.432,4.399,1.537,Healthy
,,,5-10,6.508,4.45,1.588,Healthy
,,,5-10,6.405,4.431,1.561,Healthy
,,,5-10,6.417,4.407,1.393,Healthy
,,,5-10,6.394,4.43,1.536,Healthy
,,,5-10,6.435,4.404,1.378,Healthy
,,,5-10,6.365,4.394,1.434,Healthy
,,,5-10,6.443,4.47,1.556,Healthy
,,,5-10,6.385,4.4,1.462,Healthy
,,,5-10,6.342,4.4,1.473,Healthy
,,,5-10,6.415,4.425,1.509,Healthy
,,,5-10,6.276,4.398,1.418,Healthy
,,,5-10,6.323,4.365,1.426,Healthy
,,,5-10,6.384,4.364,1.431,Healthy
,,,5-10,6.299,4.391,1.45,Healthy
,,,5-10,6.462,4.469,1.49,Healthy
,,,5-10,6.396,4.402,1.479,Healthy
,,,5-10,6.415,4.404,1.444,Healthy
,,,5-10,6.322,4.418,1.495,Healthy
,,,5-10,6.464,4.417,1.454,Healthy
,,,5-10,6.325,4.402,1.409,Healthy
,,,5-10,6.529,4.406,1.485,Healthy
,,,5-10,6.51,4.45,1.536,Healthy
,,,5-10,6.332,4.359,1.435,Healthy
,,,5-10,6.505,4.423,1.443,Healthy
,,,5-10,6.228,4.346,1.372,Healthy
,,,5-10,6.512,4.452,1.545,Healthy
,,,5-10,6.372,4.389,1.503,Healthy
,,,5-10,6.414,4.36,1.377,Healthy
,,,5-10,6.34,4.383,1.456,Healthy
,,,5-10,6.392,4.406,1.522,Healthy
,,,5-10,6.351,4.447,1.484,Healthy
,,,5-10,6.406,4.404,1.468,Healthy
,,,5-10,6.431,4.428,1.462,Healthy
,,,5-10,6.321,4.456,1.503,Healthy
,,,5-10,6.449,4.38,1.422,Healthy
,,,5-10,6.391,4.42,1.363,Healthy
,,,5-10,6.412,4.383,1.451,Healthy
,,,5-10,6.327,4.372,1.405,Healthy
,,,5-10,6.326,4.381,1.376,Healthy
,,,5-10,6.272,4.407,1.401,Healthy
,,,5-10,6.387,4.426,1.463,Healthy
,,,5-10,6.342,4.403,1.506,Healthy
,,,5-10,6.318,4.388,1.36,Healthy
,,,5-10,6.372,4.405,1.424,Healthy
,,,5-10,6.368,4.367,1.416,Healthy
,,,5-10,6.474,4.399,1.433,Healthy
,,,5-10,6.435,4.449,1.456,Healthy
,,,5-10,6.388,4.415,1.471,Healthy
,,,5-10,6.227,4.384,1.492,Healthy
,,,5-10,6.408,4.386,1.417,Healthy
,,,5-10,6.524,4.461,1.571,Healthy
,,,5-10,6.425,4.399,1.448,Healthy
,,,5-10,6.395,4.423,1.552,Healthy
,,,5-10,6.478,4.391,1.461,Healthy
,,,5-10,6.452,4.437,1.481,Healthy
,,,5-10,6.604,4.423,1.453,Healthy
,,,5-10,6.416,4.468,1.508,Healthy
,,,5-10,6.381,4.433,1.498,Healthy
,,,5-10,6.377,4.419,1.492,Healthy
,,,5-10,6.472,4.459,1.551,Healthy
,,,5-10,6.792,4.94,3.448,Subclinical
,,,5-10,6.782,4.922,3.472,Subclinical
,,,5-10,6.841,4.891,3.385,Subclinical
,,,5-10,6.752,4.882,3.387,Subclinical
,,,5-10,6.807,4.935,3.305,Subclinical
,,,5-10,6.741,4.935,3.247,Subclinical
,,,5-10,6.827,4.984,3.539,Subclinical
,,,5-10,6.772,4.809,3.329,Subclinical
,,,5-10,6.831,5.007,3.443,Subclinical
,,,5-10,6.783,4.896,3.332,Subclinical
,,,5-10,6.818,4.889,3.327,Subclinical
,,,5-10,6.736,4.809,3.307,Subclinical
,,,5-10,6.826,4.947,3.342,Subclinical
,,,5-10,6.814,5.033,3.463,Subclinical
,,,5-10,6.761,4.931,3.502,Subclinical
,,,5-10,6.759,4.836,3.362,Subclinical
